title,author,year,publication
Efficient Algorithms for Large-scale Generalized Eigenvector Computation and Canonical Correlation Analysis,"Rong Ge, Chi Jin,  Sham, Praneeth Netrapalli, Aaron Sidford",2016,ICML2016
Algorithms for Optimizing the Ratio of Submodular Functions,"Wenruo Bai, Rishabh Iyer, Kai Wei, Jeff Bilmes",2016,ICML2016
Model-Free Imitation Learning with Policy Optimization,"Jonathan Ho, Jayesh Gupta, Stefano Ermon",2016,ICML2016
ADIOS: Architectures Deep In Output Space,"Moustapha Cisse, Maruan Al-Shedivat, Samy Bengio",2016,ICML2016
"Conditional Dependence via Shannon Capacity: Axioms, Estimators and Applications","Weihao Gao, Sreeram Kannan, Sewoong Oh, Pramod Viswanath",2016,ICML2016
"Control of Memory, Active Perception, and Action in Minecraft","Junhyuk Oh, Valliappa Chockalingam,  Satinder, Honglak Lee",2016,ICML2016
The Label Complexity of Mixed-Initiative Classifier Training,"Jina Suh, Xiaojin Zhu, Saleema Amershi",2016,ICML2016
Bayesian Poisson Tucker Decomposition for Learning the Structure of International Relations,"Aaron Schein, Mingyuan Zhou, David Blei, Hanna Wallach",2016,ICML2016
Tensor Decomposition via Joint Matrix Schur Decomposition,"Nicolo Colombo, Nikos Vlassis",2016,ICML2016
Continuous Deep Q-Learning with Model-based Acceleration,"Shixiang Gu, Timothy Lillicrap, Ilya Sutskever, Sergey Levine",2016,ICML2016
Domain Adaptation with Conditional Transferable Components,"Mingming Gong, Kun Zhang, Tongliang Liu, Dacheng Tao, Clark Glymour, Bernhard Schölkopf",2016,ICML2016
Fixed Point Quantization of Deep Convolutional Networks,"Darryl Lin, Sachin Talathi, Sreekanth Annapureddy",2016,ICML2016
Provable Algorithms for Inference in Topic Models,"Sanjeev Arora, Rong Ge, Frederic Koehler, Tengyu Ma, Ankur Moitra",2016,ICML2016
Epigraph projections for fast general convex programming,"Po-Wei Wang, Matt Wytock, Zico Kolter",2016,ICML2016
Fast Algorithms for Segmented Regression,"Jayadev Acharya, Ilias Diakonikolas, Jerry Li, Ludwig Schmidt",2016,ICML2016
Energetic Natural Gradient Descent,"Philip Thomas, Bruno Castro Silva, Christoph Dann, Emma Brunskill",2016,ICML2016
Partition Functions from Rao-Blackwellized Tempered Sampling,"David Carlson, Patrick Stinson, Ari Pakman, Liam Paninski",2016,ICML2016
Learning Mixtures of Plackett-Luce Models,"Zhibing Zhao, Peter Piech, Lirong Xia",2016,ICML2016
Near Optimal Behavior via Approximate State Abstraction,"David Abel, David Hershkowitz, Michael Littman",2016,ICML2016
Power of Ordered Hypothesis Testing,"Lihua Lei, William Fithian",2016,ICML2016
PHOG: Probabilistic Model for Code,"Pavol Bielik, Veselin Raychev, Martin Vechev",2016,ICML2016
"Shifting Regret, Mirror Descent, and Matrices","Andras Gyorgy, Csaba Szepesvari",2016,ICML2016
Scalable Gradient-Based Tuning of Continuous Regularization Hyperparameters,"Jelena Luketina, Mathias Berglund, Klaus Greff, Tapani Raiko",2016,ICML2016
Model-Free Trajectory Optimization for Reinforcement Learning,"Riad Akrour, Gerhard Neumann, Hany Abdulsamad, Abbas Abdolmaleki",2016,ICML2016
Controlling the distance to a Kemeny consensus without computing it,"Yunlong Jiao, Anna Korba, Eric Sibony",2016,ICML2016
Horizontally Scalable Submodular Maximization,"Mario Lucic, Olivier Bachem, Morteza Zadimoghaddam, Andreas Krause",2016,ICML2016
Group Equivariant Convolutional Networks,"Taco Cohen, Max Welling",2016,ICML2016
Stochastic Discrete Clenshaw-Curtis Quadrature,"Nico Piatkowski, Katharina Morik",2016,ICML2016
Correcting Forecasts with Multifactor Neural Attention,"Matthew Riemer, Aditya Vempaty, Flavio Calmon, Fenno Heath, Richard Hull, Elham Khabiri",2016,ICML2016
Learning Representations for Counterfactual Inference,"Fredrik Johansson, Uri Shalit, David Sontag",2016,ICML2016
Automatic Construction of Nonparametric Relational Regression Models for Multiple Time Series,"Yunseong Hwang, Anh Tong, Jaesik Choi",2016,ICML2016
Inference Networks for Sequential Monte Carlo in Graphical Models,"Brooks Paige, Frank Wood",2016,ICML2016
Slice Sampling on Hamiltonian Trajectories,"Benjamin Bloem-Reddy, John Cunningham",2016,ICML2016
Noisy Activation Functions,"Caglar Gulcehre, Marcin Moczulski, Misha Denil, Yoshua Bengio",2016,ICML2016
PD-Sparse : A Primal and Dual Sparse Approach to Extreme Multiclass and Multilabel Classification,"Ian En-Hsu Yen, Xiangru Huang, Pradeep Ravikumar, Kai Zhong, Inderjit Dhillon",2016,ICML2016
Stochastic Optimization with Importance Sampling for Regularized Loss Minimization,"Peilin Zhao, Tong Zhang",2015,ICML2015
Approval Voting and Incentives in Crowdsourcing,"Nihar Shah, Dengyong Zhou, Yuval Peres",2015,ICML2015
A low variance consistent test of relative dependency,"Wacha Bounliphone, Arthur Gretton, Arthur Tenenhaus, Matthew Blaschko",2015,ICML2015
An Aligned Subtree Kernel for Weighted Graphs,"Lu Bai, Luca Rossi, Zhihong Zhang, Edwin Hancock",2015,ICML2015
Spectral Clustering via the Power Method - Provably,"Christos Boutsidis, Prabhanjan Kambadur, Alex Gittens",2015,ICML2015
Information Geometry and Minimum Description Length Networks,"Ke Sun, Jun Wang, Alexandros Kalousis, Stephan Marchand-Maillet",2015,ICML2015
Efficient Training of LDA on a GPU by Mean-for-Mode Estimation,"Jean-Baptiste Tristan, Joseph Tassarotti, Guy Steele",2015,ICML2015
Adaptive Stochastic Alternating Direction Method of Multipliers,"Peilin Zhao, Jinwei Yang, Tong Zhang, Ping Li",2015,ICML2015
A Lower Bound for the Optimization of Finite Sums,"Alekh Agarwal, Leon Bottou",2015,ICML2015
Learning Word Representations with Hierarchical Sparse Coding,"Dani Yogatama, Manaal Faruqui, Chris Dyer, Noah Smith",2015,ICML2015
Learning Transferable Features with Deep Adaptation Networks,"Mingsheng Long, Yue Cao, Jianmin Wang, Michael Jordan",2015,ICML2015
Robust partially observable Markov decision process,Takayuki Osogami,2015,ICML2015
On the Relationship between Sum-Product Networks and Bayesian Networks,"Han Zhao, Mazen Melibari, Pascal Poupart",2015,ICML2015
Learning from Corrupted Binary Labels via Class-Probability Estimation,"Aditya Menon, Brendan Van Rooyen, Cheng Soon Ong, Bob Williamson",2015,ICML2015
An Explicit Sampling Dependent Spectral Error Bound for Column Subset Selection,"Tianbao Yang, Lijun Zhang, Rong Jin, Shenghuo Zhu",2015,ICML2015
A Stochastic PCA and SVD Algorithm with an Exponential Convergence Rate,Ohad Shamir,2015,ICML2015
Attribute Efficient Linear Regression with Distribution-Dependent Sampling,"Doron Kukliansky, Ohad Shamir",2015,ICML2015
Learning Local Invariant Mahalanobis Distances,"Ethan Fetaya, Shimon Ullman",2015,ICML2015
Finding Linear Structure in Large Datasets with Scalable Canonical Correlation Analysis,"Zhuang Ma, Yichao Lu, Dean Foster",2015,ICML2015
Abstraction Selection in Model-based Reinforcement Learning,"Nan Jiang, Alex Kulesza, Satinder Singh",2015,ICML2015
Surrogate Functions for Maximizing Precision at the Top,"Purushottam Kar, Harikrishna Narasimhan, Prateek Jain",2015,ICML2015
Optimizing Non-decomposable Performance Measures: A Tale of Two Classes,"Harikrishna Narasimhan, Purushottam Kar, Prateek Jain",2015,ICML2015
Coresets for Nonparametric Estimation - the Case of DP-Means,"Olivier Bachem, Mario Lucic, Andreas Krause",2015,ICML2015
A Relative Exponential Weighing Algorithm for Adversarial Utility-based Dueling Bandits,"Pratik Gajane, Tanguy Urvoy, Fabrice Clérot",2015,ICML2015
Functional Subspace Clustering with Application to Time Series,"Mohammad Taha Bahadori, David Kale, Yingying Fan, Yan Liu",2015,ICML2015
Accelerated Online Low Rank Tensor Learning for Multivariate Spatiotemporal Streams,"Rose Yu, Dehua Cheng, Yan Liu",2015,ICML2015
Atomic Spatial Processes,"Sean Jewell, Neil Spencer, Alexandre Bouchard-Côté",2015,ICML2015
Classification with Low Rank and Missing Data,"Elad Hazan, Roi Livni, Yishay Mansour",2015,ICML2015
Dynamic Sensing: Better Classification under Acquisition Constraints,"Oran Richman, Shie Mannor",2015,ICML2015
A Modified Orthant-Wise Limited Memory Quasi-Newton Method with Convergence Analysis,"Pinghua Gong, Jieping Ye",2015,ICML2015
Telling cause from effect in deterministic linear dynamical systems,"Naji Shajarisales, Dominik Janzing, Bernhard Schoelkopf, Michel Besserve",2015,ICML2015
High Dimensional Bayesian Optimisation and Bandits via Additive Models,"Kirthevasan Kandasamy, Jeff Schneider, Barnabas Poczos",2015,ICML2015
Theory of Dual-sparse Regularized Randomized Reduction,"Tianbao Yang, Lijun Zhang, Rong Jin, Shenghuo Zhu",2015,ICML2015
Generalization error bounds for learning to rank: Does the length of document lists matter?,"Ambuj Tewari, Sougata Chaudhuri",2015,ICML2015
PeakSeg: constrained optimal segmentation and supervised penalty learning for peak detection in count data,"Toby Hocking, Guillem Rigaill, Guillaume Bourque",2015,ICML2015
Mind the duality gap: safer rules for the Lasso,"Olivier Fercoq, Alexandre Gramfort, Joseph Salmon",2015,ICML2015
A General Analysis of the Convergence of ADMM,"Robert Nishihara, Laurent Lessard, Ben Recht, Andrew Packard, Michael Jordan",2015,ICML2015
Stochastic Primal-Dual Coordinate Method for Regularized Empirical Risk Minimization,"Yuchen Zhang, Xiao Lin",2015,ICML2015
DiSCO: Distributed Optimization for Self-Concordant Empirical Loss,"Yuchen Zhang, Xiao Lin",2015,ICML2015
Spectral MLE: Top-K Rank Aggregation from Pairwise Comparisons,"Yuxin Chen, Changho Suh",2015,ICML2015
Paired-Dual Learning for Fast Training of Latent Variable Hinge-Loss MRFs,"Stephen Bach, Bert Huang, Jordan Boyd-Graber, Lise Getoor",2015,ICML2015
Structural Maxent Models,"Corinna Cortes, Vitaly Kuznetsov, Mehryar Mohri, Umar Syed",2015,ICML2015
A Provable Generalized Tensor Spectral Method for Uniform Hypergraph Partitioning,"Debarghya Ghoshdastidar, Ambedkar Dukkipati",2015,ICML2015
The Benefits of Learning with Strongly Convex Approximate Inference,"Ben London, Bert Huang, Lise Getoor",2015,ICML2015
Pushing the Limits of Affine Rank Minimization by Adapting Probabilistic PCA,"Bo Xin, David Wipf",2015,ICML2015
Budget Allocation Problem with Multiple Advertisers: A Game Theoretic View,"Takanori Maehara, Akihiro Yabe, Ken-ichi Kawarabayashi",2015,ICML2015
Tracking Approximate Solutions of Parameterized Optimization Problems over Multi-Dimensional (Hyper-)Parameter Domains,"Katharina Blechschmidt, Joachim Giesen, Soeren Laue",2015,ICML2015
Batch Normalization: Accelerating Deep Network Training by Reducing Internal Covariate Shift,"Sergey Ioffe, Christian Szegedy",2015,ICML2015
Distributed Estimation of Generalized Matrix Rank: Efficient Algorithms and Lower Bounds,"Yuchen Zhang, Martin Wainwright, Michael Jordan",2015,ICML2015
Landmarking Manifolds with Gaussian Processes,"Dawen Liang, John Paisley",2015,ICML2015
Markov Mixed Membership Models,"Aonan Zhang, John Paisley",2015,ICML2015
A Unified Framework for Outlier-Robust PCA-like Algorithms,"Wenzhuo Yang, Huan Xu",2015,ICML2015
Streaming Sparse Principal Component Analysis,"Wenzhuo Yang, Huan Xu",2015,ICML2015
A Divide and Conquer Framework for Distributed Graph Clustering,"Wenzhuo Yang, Huan Xu",2015,ICML2015
How Can Deep Rectifier Networks Achieve Linear Separability and Preserve Distances?,"Senjian An, Farid Boussaid, Mohammed Bennamoun",2015,ICML2015
Improved Regret Bounds for Undiscounted Continuous Reinforcement Learning,"K. Lakshmanan, Ronald Ortner, Daniil Ryabko",2015,ICML2015
The Fundamental Incompatibility of Scalable Hamiltonian Monte Carlo and Naive Data Subsampling,Michael Betancourt,2015,ICML2015
Faster Rates for the Frank-Wolfe Method over Strongly-Convex Sets,"Dan Garber, Elad Hazan",2015,ICML2015
Ordered Stick-Breaking Prior for Sequential MCMC Inference of Bayesian Nonparametric Models,"Mrinal Das, Trapit Bansal, Chiranjib Bhattacharyya",2015,ICML2015
Online Learning of Eigenvectors,"Dan Garber, Elad Hazan, Tengyu Ma",2015,ICML2015
A Unifying Framework of Anytime Sparse Gaussian Process Regression Models with Stochastic Variational Inference for Big Data,"Trong Nghia Hoang, Quang Minh Hoang, Bryan Kian Hsiang Low",2015,ICML2015
Yinyang K-Means: A Drop-In Replacement of the Classic K-Means with Consistent Speedup,"Yufei Ding, Yue Zhao, Xipeng Shen, Madanlal Musuvathi, Todd Mytkowicz",2015,ICML2015
Ordinal Mixed Membership Models,"Seppo Virtanen, Mark Girolami",2015,ICML2015
Online Tracking by Learning Discriminative Saliency Map with Convolutional Neural Network,"Seunghoon Hong, Tackgeun You, Suha Kwak, Bohyung Han",2015,ICML2015
Fast Kronecker Inference in Gaussian Processes with non-Gaussian Likelihoods,"Seth Flaxman, Andrew Wilson, Daniel Neill, Hannes Nickisch, Alex Smola",2015,ICML2015
Statistical and Algorithmic Perspectives on Randomized Sketching for Ordinary Least-Squares,"Garvesh Raskutti, Michael Mahoney",2015,ICML2015
On TD(0) with function approximation: Concentration bounds and a centered variant with exponential convergence,"Nathaniel Korda, Prashanth La",2015,ICML2015
Learning Parametric-Output HMMs with Two Aliased States,"Roi Weiss, Boaz Nadler",2015,ICML2015
Latent Gaussian Processes for Distribution Estimation of Multivariate Categorical Data,"Yarin Gal, Yutian Chen, Zoubin Ghahramani",2015,ICML2015
Improving the Gaussian Process Sparse Spectrum Approximation by Representing Uncertainty in Frequency Inputs,"Yarin Gal, Richard Turner",2015,ICML2015
Ranking from Stochastic Pairwise Preferences: Recovering Condorcet Winners and Tournament Solution Sets at the Top,"Arun Rajkumar, Suprovat Ghoshal, Lek-Heng Lim, Shivani Agarwal",2015,ICML2015
Stochastic Dual Coordinate Ascent with Adaptive Probabilities,"Dominik Csiba, Zheng Qu, Peter Richtarik",2015,ICML2015
Vector-Space Markov Random Fields via Exponential Families,"Wesley Tansey, Oscar Hernan Madrid Padilla, Arun Sai Suggala, Pradeep Ravikumar",2015,ICML2015
JUMP-Means: Small-Variance Asymptotics for Markov Jump Processes,"Jonathan Huggins, Karthik Narasimhan, Ardavan Saeedi, Vikash Mansinghka",2015,ICML2015
Low Rank Approximation using Error Correcting Coding Matrices,"Shashanka Ubaru, Arya Mazumdar, Yousef Saad",2015,ICML2015
Off-policy Model-based Learning under Unknown Factored Dynamics,"Assaf Hallak, Francois Schnitzler, Timothy Mann, Shie Mannor",2015,ICML2015
Log-Euclidean Metric Learning on Symmetric Positive Definite Manifold with Application to Image Set Classification,"Zhiwu Huang, Ruiping Wang, Shiguang Shan, Xianqiu Li, Xilin Chen",2015,ICML2015
Asymmetric Transfer Learning with Deep Gaussian Processes,Melih Kandemir,2015,ICML2015
Towards a Lower Sample Complexity for Robust One-bit Compressed Sensing,"Rongda Zhu, Quanquan Gu",2015,ICML2015
BilBOWA: Fast Bilingual Distributed Representations without Word Alignments,"Stephan Gouws, Yoshua Bengio, Greg Corrado",2015,ICML2015
Multi-view Sparse Co-clustering via Proximal Alternating Linearized Minimization,"Jiangwen Sun, Jin Lu, Tingyang Xu, Jinbo Bi",2015,ICML2015
Cascading Bandits: Learning to Rank in the Cascade Model,"Branislav Kveton, Csaba Szepesvari, Zheng Wen, Azin Ashkan",2015,ICML2015
Latent Topic Networks: A Versatile Probabilistic Programming Framework for Topic Models,"James Foulds, Shachi Kumar, Lise Getoor",2015,ICML2015
Random Coordinate Descent Methods for Minimizing Decomposable Submodular Functions,"Alina Ene, Huy Nguyen",2015,ICML2015
Alpha-Beta Divergences Discover Micro and Macro Structures in Data,"Karthik Narayan, Ali Punjani, Pieter Abbeel",2015,ICML2015
Fictitious Self-Play in Extensive-Form Games,"Johannes Heinrich, Marc Lanctot, David Silver",2015,ICML2015
Counterfactual Risk Minimization: Learning from Logged Bandit Feedback,"Adith Swaminathan, Thorsten Joachims",2015,ICML2015
The Hedge Algorithm on a Continuum,"Walid Krichene, Maximilian Balandat, Claire Tomlin, Alexandre Bayen",2015,ICML2015
A Linear Dynamical System Model for Text,"David Belanger, Sham Kakade",2015,ICML2015
Unsupervised Learning of Video Representations using LSTMs,"Nitish Srivastava, Elman Mansimov, Ruslan Salakhudinov",2015,ICML2015
Message Passing for Collective Graphical Models,"Tao Sun, Dan Sheldon, Akshat Kumar",2015,ICML2015
DP-space: Bayesian Nonparametric Subspace Clustering with Small-variance Asymptotics,"Yining Wang, Jun Zhu",2015,ICML2015
HawkesTopic: A Joint Model for Network Inference and Topic Modeling from Text-Based Cascades,"Xinran He, Theodoros Rekatsinas, James Foulds, Lise Getoor, Yan Liu",2015,ICML2015
MADE: Masked Autoencoder for Distribution Estimation,"Mathieu Germain, Karol Gregor, Iain Murray, Hugo Larochelle",2015,ICML2015
An Online Learning Algorithm for Bilinear Models,"Yuanbin Wu, Shiliang Sun",2015,ICML2015
Adaptive Belief Propagation,"Georgios Papachristoudis, John Fisher",2015,ICML2015
Large-scale log-determinant computation through stochastic Chebyshev expansions,"Insu Han, Dmitry Malioutov, Jinwoo Shin",2015,ICML2015
Differentially Private Bayesian Optimization,"Matt Kusner, Jacob Gardner, Roman Garnett, Kilian Weinberger",2015,ICML2015
A Nearly-Linear Time Framework for Graph-Structured Sparsity,"Chinmay Hegde, Piotr Indyk, Ludwig Schmidt",2015,ICML2015
Support Matrix Machines,"Luo Luo, Yubo Xie, Zhihua Zhang, Wu-Jun Li",2015,ICML2015
"Rademacher Observations, Private Data, and Boosting","Richard Nock, Giorgio Patrini, Arik Friedman",2015,ICML2015
From Word Embeddings To Document Distances,"Matt Kusner, Yu Sun, Nicholas Kolkin, Kilian Weinberger",2015,ICML2015
